timestamp,aggregate_profile_W,per_household_profile_W,aggregate_dhw_W,per_household_dhw_W,P10_W,P50_W,P90_W
2013-02-17 11:00:00+01:00,12722.315068822676,424.07716896075584,6024.231719722173,200.8077239907391,322.2621523564282,398.51537940727235,488.0088146159944
2013-02-17 12:00:00+01:00,12024.328672974852,400.8109557658284,931.1489118501627,31.03829706167209,314.94712884673834,401.3690383039089,472.24460506626116
2013-02-17 13:00:00+01:00,14936.356276697821,497.878542556594,10613.592443155554,353.7864147718518,314.5672858351866,407.18838614327683,490.69451136405604
2013-02-17 14:00:00+01:00,14800.991850535407,493.3663950178469,13448.22197274608,448.27406575820265,315.0605666075491,409.33304055068277,454.4593131704261
2013-02-17 15:00:00+01:00,12268.985687527811,408.96618958426035,988.5197806864464,32.95065935621488,368.4223893955548,408.4813050741126,438.40090067248514
2013-02-17 16:00:00+01:00,13831.698054799303,461.05660182664343,7905.243931396636,263.5081310465545,332.4014200166296,407.1962347090224,600.6048195924807
2013-02-17 17:00:00+01:00,15382.27184053972,512.7423946846574,12730.78738898359,424.35957963278634,368.41960283381763,411.7489604224438,634.7632081587267
2013-02-17 18:00:00+01:00,16621.038301155484,554.0346100385161,32409.43506173357,1080.3145020577856,340.21575459254916,413.0087232714958,1072.7207851257829
2013-02-17 19:00:00+01:00,15391.994901765824,513.0664967255275,18322.859172914414,610.7619724304805,323.0406497484503,407.20005987778546,758.6099362469124
2013-02-17 20:00:00+01:00,18049.88279836029,601.6627599453429,24196.92647500112,806.5642158333707,325.20685131525454,420.4010298331767,1085.1639526917998
2013-02-17 21:00:00+01:00,13725.08144679839,457.50271489327963,15862.098868125588,528.7366289375196,322.32679645146806,407.4329531877936,702.7229084809844
2013-02-17 22:00:00+01:00,11006.805412279462,366.89351374264874,271.558681765568,9.051956058852266,316.35247083941334,350.4545854874516,420.8112805504908
2013-02-17 23:00:00+01:00,10470.808071045174,349.0269357015058,0.0,0.0,321.5028075986307,331.37109713608953,408.04854018855633
2013-02-18 00:00:00+01:00,10361.652170402242,345.3884056800747,0.0,0.0,324.0639250021764,334.094280381711,385.47193802015784
2013-02-18 01:00:00+01:00,10186.906909914958,339.5635636638319,0.0,0.0,326.29071321402193,334.34994674249515,355.9988802058141
2013-02-18 02:00:00+01:00,10143.212187134282,338.10707290447607,0.0,0.0,327.3982695371131,335.06329969768603,353.5857165242467
